route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16525,3,9993336,Sansome + Sutter,0,1201,185946
16525,3,9993335,Sansome + Sutter,0,1202,185946
16525,3,9993334,Sansome + Sutter,0,1203,185946
16525,3,9993333,Sansome + Sutter,0,1204,185946
16525,3,9993332,Sansome + Sutter,0,1201,185946
16525,3,9993331,Sansome + Sutter,0,1252,185946
16525,3,9993330,Sansome + Sutter,0,1203,185946
16525,3,9993329,Sansome + Sutter,0,1204,185946
16525,3,9993328,Sansome + Sutter,0,1201,185946
16525,3,9993327,Sansome + Sutter,0,1252,185946
16525,3,9993326,Sansome + Sutter,0,1203,185946
16525,3,9993325,Sansome + Sutter,0,1204,185946
16525,3,9993324,Sansome + Sutter,0,1251,185946
16525,3,9993323,Sansome + Sutter,0,1252,185946
16525,3,9993322,Sansome + Sutter,0,1203,185946
16525,3,9993321,Sansome + Sutter,0,1204,185946
16525,3,9993320,Sansome + Sutter,0,1251,185946
16525,3,9993319,Sansome + Sutter,0,1252,185946
16525,3,9993318,Sansome + Sutter,0,1253,185946
16525,3,9993317,Sansome + Sutter,0,1204,185946
16525,3,9993316,Sansome + Sutter,0,1251,185946
16525,3,9993315,Sansome + Sutter,0,1252,185946
16525,3,9993314,Sansome + Sutter,0,1253,185946
16525,3,9993313,Sansome + Sutter,0,1204,185946
16525,3,9993312,Sansome + Sutter,0,1251,185946
16525,3,9993311,Sansome + Sutter,0,1252,185946
16525,3,9993310,Sansome + Sutter,0,1253,185946
16525,3,9993309,Sansome + Sutter,0,1204,185946
16525,3,9993308,Sansome + Sutter,0,1251,185946
16525,3,9993307,Sansome + Sutter,0,1252,185946
16525,3,9993306,Sansome + Sutter,0,1253,185946
16525,3,9993305,Sansome + Sutter,0,1204,185946
16525,3,9993304,Sansome + Sutter,0,1251,185946
16525,3,9993303,Sansome + Sutter,0,1252,185946
16525,3,9993301,Sansome + Sutter,0,1202,185946
16525,3,9993300,Sansome + Sutter,0,1203,185946
16525,3,9993299,Sansome + Sutter,0,1201,185946
16525,3,9993298,Sansome + Sutter,0,1202,185946
16525,3,9993297,Sansome + Sutter,0,1203,185946
16525,3,9993296,Sansome + Sutter,0,1201,185946
16525,3,9993295,Sansome + Sutter,0,1202,185946
16525,3,9993294,Sansome + Sutter,0,1203,185946
16525,3,9993293,Sansome + Sutter,0,1201,185946
16525,3,9993292,Sansome + Sutter,0,1202,185946
16525,3,9993291,Sansome + Sutter,0,1203,185946
16525,3,9993290,Sansome + Sutter,0,1201,185946
16525,3,9993289,Sansome + Sutter,0,1202,185946
16525,3,9993288,Sansome + Sutter,0,1203,185946
16525,3,9993287,Sansome + Sutter,0,1201,185946
16525,3,9993286,Sansome + Sutter,0,1202,185946
16525,3,9993285,Sansome + Sutter,0,1253,185946
16525,3,9993284,Sansome + Sutter,0,1251,185946
16525,3,9993302,Sansome + Sutter,0,1201,185946
16525,3,9993283,Sansome + Sutter,0,1252,185946
16525,3,9993282,Sansome + Sutter,0,1253,185946
16525,2,9983266,Sansome + Sutter,0,1251,185946
16525,2,9983265,Sansome + Sutter,0,1253,185946
16525,2,9983264,Sansome + Sutter,0,1251,185946
16525,2,9983263,Sansome + Sutter,0,1253,185946
16525,2,9983262,Sansome + Sutter,0,1251,185946
16525,2,9983261,Sansome + Sutter,0,1253,185946
16525,2,9983260,Sansome + Sutter,0,1251,185946
16525,2,9983259,Sansome + Sutter,0,1253,185946
16525,2,9983258,Sansome + Sutter,0,1251,185946
16525,2,9983257,Sansome + Sutter,0,1203,185946
16525,2,9983256,Sansome + Sutter,0,1204,185946
16525,2,9983255,Sansome + Sutter,0,1201,185946
16525,2,9983254,Sansome + Sutter,0,1202,185946
16525,2,9983253,Sansome + Sutter,0,1203,185946
16525,2,9983252,Sansome + Sutter,0,1204,185946
16525,2,9983251,Sansome + Sutter,0,1201,185946
16525,2,9983250,Sansome + Sutter,0,1202,185946
16525,2,9983249,Sansome + Sutter,0,1203,185946
16525,2,9983248,Sansome + Sutter,0,1204,185946
16525,2,9983247,Sansome + Sutter,0,1201,185946
16525,2,9983246,Sansome + Sutter,0,1202,185946
16525,2,9983245,Sansome + Sutter,0,1203,185946
16525,2,9983244,Sansome + Sutter,0,1204,185946
16525,2,9983243,Sansome + Sutter,0,1201,185946
16525,2,9983242,Sansome + Sutter,0,1252,185946
16525,2,9983241,Sansome + Sutter,0,1203,185946
16525,2,9983240,Sansome + Sutter,0,1204,185946
16525,2,9983239,Sansome + Sutter,0,1201,185946
16525,2,9983238,Sansome + Sutter,0,1252,185946
16525,2,9983237,Sansome + Sutter,0,1203,185946
16525,2,9983236,Sansome + Sutter,0,1204,185946
16525,2,9983235,Sansome + Sutter,0,1251,185946
16525,2,9983234,Sansome + Sutter,0,1252,185946
16525,2,9983233,Sansome + Sutter,0,1203,185946
16525,2,9983232,Sansome + Sutter,0,1204,185946
16525,2,9983231,Sansome + Sutter,0,1251,185946
16525,2,9983230,Sansome + Sutter,0,1252,185946
16525,2,9983229,Sansome + Sutter,0,1253,185946
16525,2,9983228,Sansome + Sutter,0,1204,185946
16525,2,9983227,Sansome + Sutter,0,1251,185946
16525,2,9983226,Sansome + Sutter,0,1252,185946
16525,2,9983225,Sansome + Sutter,0,1253,185946
16525,2,9983224,Sansome + Sutter,0,1204,185946
16525,2,9983223,Sansome + Sutter,0,1251,185946
16525,2,9983222,Sansome + Sutter,0,1252,185946
16525,2,9983221,Sansome + Sutter,0,1253,185946
16525,2,9983220,Sansome + Sutter,0,1204,185946
16525,2,9983219,Sansome + Sutter,0,1251,185946
16525,2,9983218,Sansome + Sutter,0,1252,185946
16525,2,9983217,Sansome + Sutter,0,1253,185946
16525,2,9983216,Sansome + Sutter,0,1204,185946
16525,2,9983215,Sansome + Sutter,0,1251,185946
16525,2,9983214,Sansome + Sutter,0,1252,185946
16525,2,9983213,Sansome + Sutter,0,1201,185946
16525,2,9983212,Sansome + Sutter,0,1202,185946
16525,2,9983211,Sansome + Sutter,0,1203,185946
16525,2,9983210,Sansome + Sutter,0,1201,185946
16525,2,9983209,Sansome + Sutter,0,1202,185946
16525,2,9983208,Sansome + Sutter,0,1203,185946
16525,2,9983207,Sansome + Sutter,0,1201,185946
16525,2,9983206,Sansome + Sutter,0,1202,185946
16525,2,9983205,Sansome + Sutter,0,1203,185946
16525,2,9983204,Sansome + Sutter,0,1201,185946
16525,2,9983203,Sansome + Sutter,0,1202,185946
16525,2,9983202,Sansome + Sutter,0,1203,185946
16525,2,9983201,Sansome + Sutter,0,1201,185946
16525,2,9983200,Sansome + Sutter,0,1202,185946
16525,2,9983199,Sansome + Sutter,0,1203,185946
16525,2,9983198,Sansome + Sutter,0,1201,185946
16525,2,9983197,Sansome + Sutter,0,1202,185946
16525,2,9983196,Sansome + Sutter,0,1253,185946
16525,2,9983194,Sansome + Sutter,0,1251,185946
16525,2,9983193,Sansome + Sutter,0,1252,185946
16525,2,9983192,Sansome + Sutter,0,1253,185946
16525,1,9983181,Sansome + Sutter,0,1251,185946
16525,1,9983180,Sansome + Sutter,0,1253,185946
16525,1,9983179,Sansome + Sutter,0,1251,185946
16525,1,9983178,Sansome + Sutter,0,1253,185946
16525,1,9983177,Sansome + Sutter,0,1251,185946
16525,1,9983176,Sansome + Sutter,0,1253,185946
16525,1,9983175,Sansome + Sutter,0,1251,185946
16525,1,9983174,Sansome + Sutter,0,1253,185946
16525,1,9983173,Sansome + Sutter,0,1251,185946
16525,1,9869211,Sansome + Sutter,0,1253,185946
16525,1,9869212,Sansome + Sutter,0,1252,185946
16525,1,9869213,Sansome + Sutter,0,1251,185946
16525,1,9869214,Sansome + Sutter,0,1204,185946
16525,1,9869215,Sansome + Sutter,0,1253,185946
16525,1,9869216,Sansome + Sutter,0,1202,185946
16525,1,9869217,Sansome + Sutter,0,1201,185946
16525,1,9869218,Sansome + Sutter,0,1203,185946
16525,1,9869219,Sansome + Sutter,0,1202,185946
16525,1,9869220,Sansome + Sutter,0,1201,185946
16525,1,9869221,Sansome + Sutter,0,1203,185946
16525,1,9869222,Sansome + Sutter,0,1202,185946
16525,1,9869223,Sansome + Sutter,0,1201,185946
16525,1,9869224,Sansome + Sutter,0,1203,185946
16525,1,9869225,Sansome + Sutter,0,1202,185946
16525,1,9869226,Sansome + Sutter,0,1201,185946
16525,1,9869227,Sansome + Sutter,0,1203,185946
16525,1,9869228,Sansome + Sutter,0,1202,185946
16525,1,9869229,Sansome + Sutter,0,1201,185946
16525,1,9869230,Sansome + Sutter,0,1203,185946
16525,1,9869231,Sansome + Sutter,0,1202,185946
16525,1,9869232,Sansome + Sutter,0,1201,185946
16525,1,9869233,Sansome + Sutter,0,1252,185946
16525,1,9869234,Sansome + Sutter,0,1251,185946
16525,1,9869235,Sansome + Sutter,0,1204,185946
16525,1,9869236,Sansome + Sutter,0,1253,185946
16525,1,9869237,Sansome + Sutter,0,1252,185946
16525,1,9869238,Sansome + Sutter,0,1251,185946
16525,1,9869239,Sansome + Sutter,0,1204,185946
16525,1,9869240,Sansome + Sutter,0,1253,185946
16525,1,9869241,Sansome + Sutter,0,1252,185946
16525,1,9869242,Sansome + Sutter,0,1251,185946
16525,1,9869243,Sansome + Sutter,0,1204,185946
16525,1,9869244,Sansome + Sutter,0,1253,185946
16525,1,9869245,Sansome + Sutter,0,1252,185946
16525,1,9869246,Sansome + Sutter,0,1251,185946
16525,1,9869247,Sansome + Sutter,0,1204,185946
16525,1,9869248,Sansome + Sutter,0,1253,185946
16525,1,9869249,Sansome + Sutter,0,1252,185946
16525,1,9869250,Sansome + Sutter,0,1251,185946
16525,1,9869251,Sansome + Sutter,0,1204,185946
16525,1,9869252,Sansome + Sutter,0,1203,185946
16525,1,9869253,Sansome + Sutter,0,1252,185946
16525,1,9869254,Sansome + Sutter,0,1251,185946
16525,1,9869255,Sansome + Sutter,0,1204,185946
16525,1,9869256,Sansome + Sutter,0,1203,185946
16525,1,9869257,Sansome + Sutter,0,1252,185946
16525,1,9869258,Sansome + Sutter,0,1201,185946
16525,1,9869259,Sansome + Sutter,0,1204,185946
16525,1,9869260,Sansome + Sutter,0,1203,185946
16525,1,9869261,Sansome + Sutter,0,1252,185946
16525,1,9869262,Sansome + Sutter,0,1201,185946
16525,1,9869263,Sansome + Sutter,0,1204,185946
16525,1,9869264,Sansome + Sutter,0,1203,185946
16525,1,9869265,Sansome + Sutter,0,1202,185946
16525,1,9869266,Sansome + Sutter,0,1201,185946
16525,1,9869267,Sansome + Sutter,0,1204,185946
16525,1,9869268,Sansome + Sutter,0,1203,185946
16525,1,9869269,Sansome + Sutter,0,1202,185946
16525,1,9869270,Sansome + Sutter,0,1201,185946
16525,1,9869271,Sansome + Sutter,0,1204,185946
16525,1,9869272,Sansome + Sutter,0,1203,185946
16525,1,9869273,Sansome + Sutter,0,1202,185946
16525,1,9869274,Sansome + Sutter,0,1201,185946
16525,1,9869275,Sansome + Sutter,0,1204,185946
16525,1,9869276,Sansome + Sutter,0,1203,185946
16525,3,9993429,Van Ness,1,1251,185949
16525,3,9993428,Van Ness,1,1253,185949
16525,3,9993427,Van Ness,1,1251,185949
16525,3,9993426,Van Ness,1,1253,185949
16525,3,9993425,Van Ness,1,1251,185949
16525,3,9993424,Van Ness,1,1253,185949
16525,3,9993423,Van Ness,1,1251,185949
16525,3,9993422,Van Ness,1,1253,185949
16525,3,9993421,Van Ness,1,1251,185949
16525,3,9993420,Van Ness,1,1253,185949
16525,3,9993419,Van Ness,1,1252,185949
16525,3,9993418,Van Ness,1,1203,185949
16525,3,9993417,Van Ness,1,1204,185949
16525,3,9993416,Van Ness,1,1251,185949
16525,3,9993415,Van Ness,1,1252,185949
16525,3,9993414,Van Ness,1,1253,185949
16525,3,9993413,Van Ness,1,1204,185949
16525,3,9993412,Van Ness,1,1251,185949
16525,3,9993411,Van Ness,1,1252,185949
16525,3,9993410,Van Ness,1,1253,185949
16525,3,9993409,Van Ness,1,1204,185949
16525,3,9993408,Van Ness,1,1251,185949
16525,3,9993407,Van Ness,1,1252,185949
16525,3,9993406,Van Ness,1,1253,185949
16525,3,9993405,Van Ness,1,1204,185949
16525,3,9993404,Van Ness,1,1251,185949
16525,3,9993403,Van Ness,1,1252,185949
16525,3,9993402,Van Ness,1,1253,185949
16525,3,9993401,Van Ness,1,1204,185949
16525,3,9993400,Van Ness,1,1251,185949
16525,3,9993399,Van Ness,1,1252,185949
16525,3,9993398,Van Ness,1,1253,185949
16525,3,9993397,Van Ness,1,1204,185949
16525,3,9993396,Van Ness,1,1251,185949
16525,3,9993395,Van Ness,1,1252,185949
16525,3,9993394,Van Ness,1,1202,185949
16525,3,9993393,Van Ness,1,1203,185949
16525,3,9993392,Van Ness,1,1201,185949
16525,3,9993391,Van Ness,1,1202,185949
16525,3,9993390,Van Ness,1,1203,185949
16525,3,9993389,Van Ness,1,1201,185949
16525,3,9993388,Van Ness,1,1202,185949
16525,3,9993387,Van Ness,1,1203,185949
16525,3,9993386,Van Ness,1,1201,185949
16525,3,9993385,Van Ness,1,1202,185949
16525,3,9993384,Van Ness,1,1203,185949
16525,3,9993383,Van Ness,1,1201,185949
16525,3,9993382,Van Ness,1,1202,185949
16525,3,9993381,Van Ness,1,1203,185949
16525,3,9993380,Van Ness,1,1201,185949
16525,3,9993379,Van Ness,1,1202,185949
16525,3,9993378,Van Ness,1,1253,185949
16525,3,9993377,Van Ness,1,1251,185949
16525,3,9993376,Van Ness,1,1252,185949
16525,3,9993375,Van Ness,1,1201,185949
16525,3,9993374,Van Ness,1,1203,185949
16525,3,9993373,Van Ness,1,1204,185949
16525,3,9993372,Van Ness,1,1201,185949
16525,3,9993371,Van Ness,1,1202,185949
16525,3,9993370,Van Ness,1,1203,185949
16525,3,9993369,Van Ness,1,1204,185949
16525,3,9993368,Van Ness,1,1201,185949
16525,3,9993367,Van Ness,1,1202,185949
16525,3,9993366,Van Ness,1,1203,185949
16525,3,9993365,Van Ness,1,1204,185949
16525,3,9993364,Van Ness,1,1201,185949
16525,3,9993363,Van Ness,1,1202,185949
16525,3,9993362,Van Ness,1,1203,185949
16525,3,9993361,Van Ness,1,1204,185949
16525,3,9993360,Van Ness,1,1201,185949
16525,3,9993359,Van Ness,1,1252,185949
16525,3,9993358,Van Ness,1,1203,185949
16525,3,9993357,Van Ness,1,1204,185949
16525,3,9993356,Van Ness,1,1201,185949
16525,2,9983341,Van Ness,1,1251,185949
16525,2,9983340,Van Ness,1,1253,185949
16525,2,9983339,Van Ness,1,1251,185949
16525,2,9983338,Van Ness,1,1253,185949
16525,2,9983337,Van Ness,1,1251,185949
16525,2,9983336,Van Ness,1,1253,185949
16525,2,9983335,Van Ness,1,1251,185949
16525,2,9983334,Van Ness,1,1253,185949
16525,2,9983333,Van Ness,1,1251,185949
16525,2,9983332,Van Ness,1,1253,185949
16525,2,9983331,Van Ness,1,1252,185949
16525,2,9983330,Van Ness,1,1203,185949
16525,2,9983329,Van Ness,1,1204,185949
16525,2,9983328,Van Ness,1,1251,185949
16525,2,9983327,Van Ness,1,1252,185949
16525,2,9983326,Van Ness,1,1253,185949
16525,2,9983325,Van Ness,1,1204,185949
16525,2,9983324,Van Ness,1,1251,185949
16525,2,9983323,Van Ness,1,1252,185949
16525,2,9983322,Van Ness,1,1253,185949
16525,2,9983321,Van Ness,1,1204,185949
16525,2,9983320,Van Ness,1,1251,185949
16525,2,9983319,Van Ness,1,1252,185949
16525,2,9983318,Van Ness,1,1253,185949
16525,2,9983317,Van Ness,1,1204,185949
16525,2,9983316,Van Ness,1,1251,185949
16525,2,9983315,Van Ness,1,1252,185949
16525,2,9983314,Van Ness,1,1253,185949
16525,2,9983313,Van Ness,1,1204,185949
16525,2,9983312,Van Ness,1,1251,185949
16525,2,9983311,Van Ness,1,1252,185949
16525,2,9983310,Van Ness,1,1253,185949
16525,2,9983309,Van Ness,1,1204,185949
16525,2,9983308,Van Ness,1,1251,185949
16525,2,9983307,Van Ness,1,1252,185949
16525,2,9983306,Van Ness,1,1202,185949
16525,2,9983305,Van Ness,1,1203,185949
16525,2,9983304,Van Ness,1,1201,185949
16525,2,9983303,Van Ness,1,1202,185949
16525,2,9983302,Van Ness,1,1203,185949
16525,2,9983301,Van Ness,1,1201,185949
16525,2,9983300,Van Ness,1,1202,185949
16525,2,9983299,Van Ness,1,1203,185949
16525,2,9983298,Van Ness,1,1201,185949
16525,2,9983297,Van Ness,1,1202,185949
16525,2,9983296,Van Ness,1,1203,185949
16525,2,9983295,Van Ness,1,1201,185949
16525,2,9983294,Van Ness,1,1202,185949
16525,2,9983293,Van Ness,1,1203,185949
16525,2,9983292,Van Ness,1,1201,185949
16525,2,9983291,Van Ness,1,1202,185949
16525,2,9983290,Van Ness,1,1253,185949
16525,2,9983288,Van Ness,1,1251,185949
16525,2,9983287,Van Ness,1,1252,185949
16525,2,9983286,Van Ness,1,1201,185949
16525,2,9983285,Van Ness,1,1203,185949
16525,2,9983284,Van Ness,1,1204,185949
16525,2,9983283,Van Ness,1,1201,185949
16525,2,9983282,Van Ness,1,1202,185949
16525,2,9983281,Van Ness,1,1203,185949
16525,2,9983280,Van Ness,1,1204,185949
16525,2,9983279,Van Ness,1,1201,185949
16525,2,9983278,Van Ness,1,1202,185949
16525,2,9983277,Van Ness,1,1203,185949
16525,2,9983276,Van Ness,1,1204,185949
16525,2,9983275,Van Ness,1,1201,185949
16525,2,9983274,Van Ness,1,1202,185949
16525,2,9983273,Van Ness,1,1203,185949
16525,2,9983272,Van Ness,1,1204,185949
16525,2,9983271,Van Ness,1,1201,185949
16525,2,9983270,Van Ness,1,1252,185949
16525,2,9983269,Van Ness,1,1203,185949
16525,2,9983268,Van Ness,1,1204,185949
16525,2,9983267,Van Ness,1,1201,185949
16525,1,9983191,Van Ness,1,1251,185949
16525,1,9983190,Van Ness,1,1253,185949
16525,1,9983189,Van Ness,1,1251,185949
16525,1,9983188,Van Ness,1,1253,185949
16525,1,9983187,Van Ness,1,1251,185949
16525,1,9983186,Van Ness,1,1253,185949
16525,1,9983185,Van Ness,1,1251,185949
16525,1,9983184,Van Ness,1,1253,185949
16525,1,9983183,Van Ness,1,1251,185949
16525,1,9983182,Van Ness,1,1253,185949
16525,1,9869277,Van Ness,1,1201,185949
16525,1,9869278,Van Ness,1,1204,185949
16525,1,9869279,Van Ness,1,1203,185949
16525,1,9869280,Van Ness,1,1252,185949
16525,1,9869281,Van Ness,1,1201,185949
16525,1,9869282,Van Ness,1,1204,185949
16525,1,9869283,Van Ness,1,1203,185949
16525,1,9869284,Van Ness,1,1202,185949
16525,1,9869285,Van Ness,1,1201,185949
16525,1,9869286,Van Ness,1,1204,185949
16525,1,9869287,Van Ness,1,1203,185949
16525,1,9869288,Van Ness,1,1202,185949
16525,1,9869289,Van Ness,1,1201,185949
16525,1,9869290,Van Ness,1,1204,185949
16525,1,9869291,Van Ness,1,1203,185949
16525,1,9869292,Van Ness,1,1202,185949
16525,1,9869293,Van Ness,1,1201,185949
16525,1,9869294,Van Ness,1,1204,185949
16525,1,9869295,Van Ness,1,1203,185949
16525,1,9869296,Van Ness,1,1201,185949
16525,1,9869309,Van Ness,1,1252,185949
16525,1,9869310,Van Ness,1,1251,185949
16525,1,9869311,Van Ness,1,1204,185949
16525,1,9869312,Van Ness,1,1253,185949
16525,1,9869313,Van Ness,1,1202,185949
16525,1,9869314,Van Ness,1,1201,185949
16525,1,9869315,Van Ness,1,1203,185949
16525,1,9869316,Van Ness,1,1202,185949
16525,1,9869317,Van Ness,1,1201,185949
16525,1,9869318,Van Ness,1,1203,185949
16525,1,9869319,Van Ness,1,1202,185949
16525,1,9869320,Van Ness,1,1201,185949
16525,1,9869321,Van Ness,1,1203,185949
16525,1,9869322,Van Ness,1,1202,185949
16525,1,9869323,Van Ness,1,1201,185949
16525,1,9869324,Van Ness,1,1203,185949
16525,1,9869325,Van Ness,1,1202,185949
16525,1,9869326,Van Ness,1,1201,185949
16525,1,9869327,Van Ness,1,1203,185949
16525,1,9869328,Van Ness,1,1202,185949
16525,1,9869329,Van Ness,1,1252,185949
16525,1,9869330,Van Ness,1,1251,185949
16525,1,9869331,Van Ness,1,1204,185949
16525,1,9869332,Van Ness,1,1253,185949
16525,1,9869333,Van Ness,1,1252,185949
16525,1,9869334,Van Ness,1,1251,185949
16525,1,9869335,Van Ness,1,1204,185949
16525,1,9869336,Van Ness,1,1253,185949
16525,1,9869337,Van Ness,1,1252,185949
16525,1,9869338,Van Ness,1,1251,185949
16525,1,9869339,Van Ness,1,1204,185949
16525,1,9869340,Van Ness,1,1253,185949
16525,1,9869341,Van Ness,1,1252,185949
16525,1,9869342,Van Ness,1,1251,185949
16525,1,9869343,Van Ness,1,1204,185949
16525,1,9869344,Van Ness,1,1253,185949
16525,1,9869345,Van Ness,1,1252,185949
16525,1,9869346,Van Ness,1,1251,185949
16525,1,9869347,Van Ness,1,1204,185949
16525,1,9869348,Van Ness,1,1253,185949
16525,1,9869349,Van Ness,1,1252,185949
16525,1,9869350,Van Ness,1,1251,185949
16525,1,9869351,Van Ness,1,1204,185949
16525,1,9869352,Van Ness,1,1203,185949
16525,1,9869353,Van Ness,1,1252,185949
16526,3,10002105,Daly City,0,1494,185954
16526,3,9871373,Daly City,0,1493,185954
16526,3,9871393,Daly City,0,1449,185954
16526,3,9871394,Daly City,0,1435,185954
16526,3,9871396,Daly City,0,1452,185954
16526,3,9871397,Daly City,0,1445,185954
16526,3,9871398,Daly City,0,1444,185954
16526,3,9871399,Daly City,0,1441,185954
16526,3,9871400,Daly City,0,1439,185954
16526,3,9871401,Daly City,0,1433,185954
16526,3,9871402,Daly City,0,1453,185954
16526,3,9871419,Daly City,0,1423,185954
16526,3,9871420,Daly City,0,1422,185954
16526,3,9871421,Daly City,0,1421,185954
16526,3,9871422,Daly City,0,1419,185954
16526,3,9871423,Daly City,0,1417,185954
16526,3,9871424,Daly City,0,1416,185954
16526,3,9871425,Daly City,0,1414,185954
16526,3,9871426,Daly City,0,1413,185954
16526,3,9871427,Daly City,0,1412,185954
16526,3,9871428,Daly City,0,1410,185954
16526,3,9871429,Daly City,0,1408,185954
16526,3,9871430,Daly City,0,1406,185954
16526,3,9871431,Daly City,0,1404,185954
16526,3,9871432,Daly City,0,1402,185954
16526,3,9871433,Daly City,0,1497,185954
16526,3,9871434,Daly City,0,1495,185954
16526,2,10002104,Daly City,0,1494,185954
16526,2,9870824,Daly City,0,1433,185954
16526,2,9870825,Daly City,0,1493,185954
16526,2,9870845,Daly City,0,1449,185954
16526,2,9870846,Daly City,0,1435,185954
16526,2,9870848,Daly City,0,1452,185954
16526,2,9870849,Daly City,0,1445,185954
16526,2,9870850,Daly City,0,1444,185954
16526,2,9870851,Daly City,0,1441,185954
16526,2,9870852,Daly City,0,1439,185954
16526,2,9870972,Daly City,0,1453,185954
16526,2,9870989,Daly City,0,1423,185954
16526,2,9870990,Daly City,0,1422,185954
16526,2,9870991,Daly City,0,1421,185954
16526,2,9870992,Daly City,0,1419,185954
16526,2,9870993,Daly City,0,1417,185954
16526,2,9870994,Daly City,0,1416,185954
16526,2,9870995,Daly City,0,1414,185954
16526,2,9870996,Daly City,0,1413,185954
16526,2,9870997,Daly City,0,1412,185954
16526,2,9870998,Daly City,0,1410,185954
16526,2,9870999,Daly City,0,1408,185954
16526,2,9871000,Daly City,0,1406,185954
16526,2,9871001,Daly City,0,1404,185954
16526,2,9871002,Daly City,0,1402,185954
16526,2,9871003,Daly City,0,1497,185954
16526,2,9871004,Daly City,0,1495,185954
16526,1,10002103,Daly City,0,1494,185954
16526,1,9870395,Daly City,0,1493,185954
16526,1,9870415,Daly City,0,1423,185954
16526,1,9870416,Daly City,0,1422,185954
16526,1,9870417,Daly City,0,1421,185954
16526,1,9870418,Daly City,0,1419,185954
16526,1,9870419,Daly City,0,1417,185954
16526,1,9870420,Daly City,0,1416,185954
16526,1,9870421,Daly City,0,1414,185954
16526,1,9870422,Daly City,0,1413,185954
16526,1,9870423,Daly City,0,1412,185954
16526,1,9870424,Daly City,0,1410,185954
16526,1,9870425,Daly City,0,1408,185954
16526,1,9870426,Daly City,0,1406,185954
16526,1,9870427,Daly City,0,1404,185954
16526,1,9870428,Daly City,0,1402,185954
16526,1,9870429,Daly City,0,1497,185954
16526,1,9870430,Daly City,0,1495,185954
16526,1,9870576,Daly City,0,1452,185954
16526,1,9870577,Daly City,0,1445,185954
16526,1,9870578,Daly City,0,1444,185954
16526,1,9870579,Daly City,0,1441,185954
16526,1,9870580,Daly City,0,1439,185954
16526,1,9870581,Daly City,0,1433,185954
16526,1,9870582,Daly City,0,1453,185954
16526,1,9870595,Daly City,0,1435,185954
16526,1,9870598,Daly City,0,1449,185954
16526,3,9871374,Fifth Street ,0,1491,185952
16526,3,9871375,Fifth Street ,0,1498,185952
16526,3,9871376,Fifth Street ,0,1496,185952
16526,3,9871377,Fifth Street ,0,1494,185952
16526,3,9871378,Fifth Street ,0,1454,185952
16526,3,9871395,Fifth Street ,0,1418,185952
16526,3,9871403,Fifth Street ,0,1424,185952
16526,3,9871404,Fifth Street ,0,1417,185952
16526,3,9871405,Fifth Street ,0,1416,185952
16526,3,9871406,Fifth Street ,0,1413,185952
16526,3,9871407,Fifth Street ,0,1412,185952
16526,3,9871408,Fifth Street ,0,1410,185952
16526,3,9871409,Fifth Street ,0,1408,185952
16526,3,9871410,Fifth Street ,0,1406,185952
16526,3,9871411,Fifth Street ,0,1404,185952
16526,3,9871412,Fifth Street ,0,1402,185952
16526,3,9871413,Fifth Street ,0,1420,185952
16526,3,9871414,Fifth Street ,0,1407,185952
16526,3,9871415,Fifth Street ,0,1421,185952
16526,3,9871416,Fifth Street ,0,1401,185952
16526,3,9871417,Fifth Street ,0,1435,185952
16526,3,9871418,Fifth Street ,0,1433,185952
16526,3,9871435,Fifth Street ,0,1449,185952
16526,3,9871436,Fifth Street ,0,1439,185952
16526,3,9871437,Fifth Street ,0,1440,185952
16526,3,9871438,Fifth Street ,0,1432,185952
16526,3,9871439,Fifth Street ,0,1445,185952
16526,3,9871440,Fifth Street ,0,1431,185952
16526,3,9871441,Fifth Street ,0,1447,185952
16526,3,9871442,Fifth Street ,0,1446,185952
16526,2,9870826,Fifth Street ,0,1491,185952
16526,2,9870827,Fifth Street ,0,1498,185952
16526,2,9870828,Fifth Street ,0,1496,185952
16526,2,9870829,Fifth Street ,0,1494,185952
16526,2,9870830,Fifth Street ,0,1454,185952
16526,2,9870847,Fifth Street ,0,1418,185952
16526,2,9870973,Fifth Street ,0,1424,185952
16526,2,9870974,Fifth Street ,0,1417,185952
16526,2,9870975,Fifth Street ,0,1416,185952
16526,2,9870976,Fifth Street ,0,1413,185952
16526,2,9870977,Fifth Street ,0,1412,185952
16526,2,9870978,Fifth Street ,0,1410,185952
16526,2,9870979,Fifth Street ,0,1408,185952
16526,2,9870980,Fifth Street ,0,1406,185952
16526,2,9870981,Fifth Street ,0,1404,185952
16526,2,9870982,Fifth Street ,0,1402,185952
16526,2,9870983,Fifth Street ,0,1420,185952
16526,2,9870984,Fifth Street ,0,1407,185952
16526,2,9870985,Fifth Street ,0,1421,185952
16526,2,9870986,Fifth Street ,0,1401,185952
16526,2,9870987,Fifth Street ,0,1435,185952
16526,2,9870988,Fifth Street ,0,1433,185952
16526,2,9871005,Fifth Street ,0,1449,185952
16526,2,9871006,Fifth Street ,0,1439,185952
16526,2,9871007,Fifth Street ,0,1440,185952
16526,2,9871008,Fifth Street ,0,1432,185952
16526,2,9871009,Fifth Street ,0,1445,185952
16526,2,9871010,Fifth Street ,0,1431,185952
16526,2,9871011,Fifth Street ,0,1447,185952
16526,2,9871012,Fifth Street ,0,1446,185952
16526,1,9870396,Fifth Street ,0,1491,185952
